Index,Longitude,Latitude
884,26.683820601034856,58.34902085
885,26.74172199999999,58.38529325
886,26.776792,58.3732495
887,26.73241510403112,58.37387935
888,26.7642425,58.378329
889,26.728737492537345,58.3563645
890,26.68561490300317,58.3732295
891,26.762515137402016,58.3773867
892,26.76874722293068,58.35536035
893,26.75334588,58.3859385
894,26.7329914224138,58.390242
895,26.72955308636792,58.3748226
896,26.753218982710493,58.39515145
897,26.71840573683139,58.374804
898,26.7477789478951,58.346265205735016
899,26.73200037184116,58.3545045
900,26.785021805511604,58.3568465
901,26.719337810395476,58.37086525
902,26.73539363247176,58.38090445
903,26.618443,58.3262085
904,26.73121981443353,58.3731955
905,26.72955308636792,58.3748226
906,26.774848133606557,58.371943
907,26.746032183154018,58.3675203
908,26.75334588,58.3859385
