ads_oid,ehr_gid,ehr_kood,ehr_url,etak_id,taisaadres,lahiaadres,kaos_kood,kaos_nimet,unik,MYRAKLASS
EE03167911,"120652834",120652834,https://livekluster.ehr.ee/ui/ehr/v1/building/120652834,718023,"Tartu maakond, Tartu linn, Tartu linn, Eha tn 20",Eha tn 20,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00768376,"104035719",104035719,https://livekluster.ehr.ee/ui/ehr/v1/building/104035719,713809,"Tartu maakond, Tartu linn, Tartu linn, Kuu tn 10",Kuu tn 10,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00748286,"104014149",104014149,https://livekluster.ehr.ee/ui/ehr/v1/building/104014149,717525,"Tartu maakond, Tartu linn, Tartu linn, Kuu tn 14",Kuu tn 14,"11101; 11222","Üksikelamu; Muu kolme või enama korteriga elamu",Jah,"50"
EE00773870,"104041874",104041874,https://livekluster.ehr.ee/ui/ehr/v1/building/104041874,710469,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 57",Tähe tn 57,"11101",Üksikelamu,Jah,"50"
EE00748164,"104014011",104014011,https://livekluster.ehr.ee/ui/ehr/v1/building/104014011,717262,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 34",Kesk tn 34,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00748161,"104014008",104014008,https://livekluster.ehr.ee/ui/ehr/v1/building/104014008,728646,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 32",Kesk tn 32,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00765383,"104032422",104032422,https://livekluster.ehr.ee/ui/ehr/v1/building/104032422,713810,"Tartu maakond, Tartu linn, Tartu linn, Kuu tn 6",Kuu tn 6,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00769024,"104036414",104036414,https://livekluster.ehr.ee/ui/ehr/v1/building/104036414,717527,"Tartu maakond, Tartu linn, Tartu linn, Kuu tn 12",Kuu tn 12,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00763953,"104030881",104030881,https://livekluster.ehr.ee/ui/ehr/v1/building/104030881,716852,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 19",Õnne tn 19,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00760370,"104027035",104027035,https://livekluster.ehr.ee/ui/ehr/v1/building/104027035,717121,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 21",Õnne tn 21,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00765986,"104033116",104033116,https://livekluster.ehr.ee/ui/ehr/v1/building/104033116,715274,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 49",Tähe tn 49,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00772249,"104040095",104040095,https://livekluster.ehr.ee/ui/ehr/v1/building/104040095,644143,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 29",Õnne tn 29,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00768706,"104036070",104036070,https://livekluster.ehr.ee/ui/ehr/v1/building/104036070,710470,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 61",Tähe tn 61,"11222; 12311","Muu kolme või enama korteriga elamu; Kaubandushoone",Jah,"50"
EE00760376,"104027041",104027041,https://livekluster.ehr.ee/ui/ehr/v1/building/104027041,715996,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 12a",Õnne tn 12a,"11101",Üksikelamu,Jah,"50"
EE00773820,"104041822",104041822,https://livekluster.ehr.ee/ui/ehr/v1/building/104041822,721913,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 11",Kesk tn 11,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00765434,"104032475",104032475,https://livekluster.ehr.ee/ui/ehr/v1/building/104032475,715513,"Tartu maakond, Tartu linn, Tartu linn, Eha tn 17/1",Eha tn 17/1,"11101",Üksikelamu,Jah,"50"
EE00758380,"104024928",104024928,https://livekluster.ehr.ee/ui/ehr/v1/building/104024928,714779,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 13a",Kesk tn 13a,"11101; 11222","Üksikelamu; Muu kolme või enama korteriga elamu",Jah,"50"
EE00760838,"104027532",104027532,https://livekluster.ehr.ee/ui/ehr/v1/building/104027532,717535,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 9",Kesk tn 9,"11101; 11222","Üksikelamu; Muu kolme või enama korteriga elamu",Jah,"50"
EE00763416,"104030315",104030315,https://livekluster.ehr.ee/ui/ehr/v1/building/104030315,715180,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 10",Õnne tn 10,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00765512,"104032555",104032555,https://livekluster.ehr.ee/ui/ehr/v1/building/104032555,719429,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 6",Õnne tn 6,"11101",Üksikelamu,Jah,"50"
EE00765432,"104032473",104032473,https://livekluster.ehr.ee/ui/ehr/v1/building/104032473,714069,"Tartu maakond, Tartu linn, Tartu linn, Eha tn 9",Eha tn 9,"11101",Üksikelamu,Jah,"50"
EE00764757,"104031741",104031741,https://livekluster.ehr.ee/ui/ehr/v1/building/104031741,713734,"Tartu maakond, Tartu linn, Tartu linn, Eha tn 19",Eha tn 19,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00766675,"104033859",104033859,https://livekluster.ehr.ee/ui/ehr/v1/building/104033859,720529,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 14",Õnne tn 14,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00749517,"104015489",104015489,https://livekluster.ehr.ee/ui/ehr/v1/building/104015489,719777,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 2b",Õnne tn 2b,"11212",Kahe korteriga elamu,Jah,"50"
EE00749516,"104015488",104015488,https://livekluster.ehr.ee/ui/ehr/v1/building/104015488,719775,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 2a",Õnne tn 2a,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00766953,"104034166",104034166,https://livekluster.ehr.ee/ui/ehr/v1/building/104034166,5694231,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 13",Kesk tn 13,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00748133,"104013976",104013976,https://livekluster.ehr.ee/ui/ehr/v1/building/104013976,717147,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 7",Kesk tn 7,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00765987,"104033117",104033117,https://livekluster.ehr.ee/ui/ehr/v1/building/104033117,644195,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 35",Tähe tn 35,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00773852,"104041856",104041856,https://livekluster.ehr.ee/ui/ehr/v1/building/104041856,644500,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 33",Tähe tn 33,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00781457,"104049794",104049794,https://livekluster.ehr.ee/ui/ehr/v1/building/104049794,714833,"Tartu maakond, Tartu linn, Tartu linn, Eha tn 25",Eha tn 25,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE01864295,"104032612",104032612,https://livekluster.ehr.ee/ui/ehr/v1/building/104032612,714747,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 43",Tähe tn 43,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00768314,"104035651",104035651,https://livekluster.ehr.ee/ui/ehr/v1/building/104035651,716284,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 24",Õnne tn 24,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00748147,"104013994",104013994,https://livekluster.ehr.ee/ui/ehr/v1/building/104013994,726192,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 24",Kesk tn 24,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00768118,"104035444",104035444,https://livekluster.ehr.ee/ui/ehr/v1/building/104035444,710834,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 16",Õnne tn 16,"11222; 12744","Muu kolme või enama korteriga elamu; Elamu, kooli vms abihoone",Jah,"45"
EE00748144,"104013987",104013987,https://livekluster.ehr.ee/ui/ehr/v1/building/104013987,726663,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 22",Kesk tn 22,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00747727,"104013527",104013527,https://livekluster.ehr.ee/ui/ehr/v1/building/104013527,715518,"Tartu maakond, Tartu linn, Tartu linn, Eha tn 23a",Eha tn 23a,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE03163441,"120193553",120193553,https://livekluster.ehr.ee/ui/ehr/v1/building/120193553,717043,"Tartu maakond, Tartu linn, Tartu linn, N. Lunini tn 13",N. Lunini tn 13,"11101",Üksikelamu,Jah,"45"
EE01747454,"120284423",120284423,https://livekluster.ehr.ee/ui/ehr/v1/building/120284423,714340,"Tartu maakond, Tartu linn, Tartu linn, N. Lunini tn 11",N. Lunini tn 11,"11101",Üksikelamu,Jah,"45"
EE00767465,"104034741",104034741,https://livekluster.ehr.ee/ui/ehr/v1/building/104034741,716450,"Tartu maakond, Tartu linn, Tartu linn, Tervishoiu tn 6a",Tervishoiu tn 6a,"11101",Üksikelamu,Jah,"45"
EE01972239,"120598682",120598682,https://livekluster.ehr.ee/ui/ehr/v1/building/120598682,6245594,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 3",Ida tn 3,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE01972282,"120598744",120598744,https://livekluster.ehr.ee/ui/ehr/v1/building/120598744,6245590,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 3a",Ida tn 3a,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE01957570,"120592136",120592136,https://livekluster.ehr.ee/ui/ehr/v1/building/120592136,6245578,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 7",Ida tn 7,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE01972324,"120598751",120598751,https://livekluster.ehr.ee/ui/ehr/v1/building/120598751,6245586,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 5",Ida tn 5,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE02310061,"120644663",120644663,https://livekluster.ehr.ee/ui/ehr/v1/building/120644663,6711055,"Tartu maakond, Tartu linn, Tartu linn, Ladva tn 6",Ladva tn 6,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE03368968,"120710419",120710419,https://livekluster.ehr.ee/ui/ehr/v1/building/120710419,6850961,"Tartu maakond, Tartu linn, Tartu linn, Ladva tn 4a",Ladva tn 4a,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00995201,"120283255",120283255,https://livekluster.ehr.ee/ui/ehr/v1/building/120283255,5689412,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 2b",Ida tn 2b,"11222; 12744","Muu kolme või enama korteriga elamu; Elamu, kooli vms abihoone",Jah,"40"
EE01039538,"120306975",120306975,https://livekluster.ehr.ee/ui/ehr/v1/building/120306975,5689413,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 4",Ida tn 4,"11222; 12744","Muu kolme või enama korteriga elamu; Elamu, kooli vms abihoone",Jah,"40"
EE01039555,"120306988",120306988,https://livekluster.ehr.ee/ui/ehr/v1/building/120306988,5689414,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 4a",Ida tn 4a,"11222; 12744","Muu kolme või enama korteriga elamu; Elamu, kooli vms abihoone",Jah,"40"
EE01039574,"120307009",120307009,https://livekluster.ehr.ee/ui/ehr/v1/building/120307009,5694402,"Tartu maakond, Tartu linn, Tartu linn, Ida tn 4b",Ida tn 4b,"11222; 12744","Muu kolme või enama korteriga elamu; Elamu, kooli vms abihoone",Jah,"40"
EE02109366,"120613695",120613695,https://livekluster.ehr.ee/ui/ehr/v1/building/120613695,713697,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 57",Kastani tn 57,"11101",Üksikelamu,Jah,"40"
EE00765117,"104032124",104032124,https://livekluster.ehr.ee/ui/ehr/v1/building/104032124,716593,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 69",Kastani tn 69,"11101",Üksikelamu,Jah,"40"
EE00768085,"104035406",104035406,https://livekluster.ehr.ee/ui/ehr/v1/building/104035406,717041,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 61",Kastani tn 61,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00748948,"104014873",104014873,https://livekluster.ehr.ee/ui/ehr/v1/building/104014873,729705,"Tartu maakond, Tartu linn, Tartu linn, Saekoja tn 24",Saekoja tn 24,"11101",Üksikelamu,Jah,"40"
EE01008461,"120293262",120293262,https://livekluster.ehr.ee/ui/ehr/v1/building/120293262,5691537,"Tartu maakond, Tartu linn, Tartu linn, Purde tn 23",Purde tn 23,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00775323,"104043421",104043421,https://livekluster.ehr.ee/ui/ehr/v1/building/104043421,716514,"Tartu maakond, Tartu linn, Tartu linn, Kungla tn 8",Kungla tn 8,"11101",Üksikelamu,Jah,"40"
EE00775347,"104043447",104043447,https://livekluster.ehr.ee/ui/ehr/v1/building/104043447,721689,"Tartu maakond, Tartu linn, Tartu linn, Kungla tn 2b",Kungla tn 2b,"11101",Üksikelamu,Jah,"40"
EE00769937,"104037448",104037448,https://livekluster.ehr.ee/ui/ehr/v1/building/104037448,726017,"Tartu maakond, Tartu linn, Tartu linn, Kungla tn 4",Kungla tn 4,"11101",Üksikelamu,Jah,"40"
EE00763967,"104030895",104030895,https://livekluster.ehr.ee/ui/ehr/v1/building/104030895,727071,"Tartu maakond, Tartu linn, Tartu linn, Raudtee tn 6",Raudtee tn 6,"11101",Üksikelamu,Jah,"40"
EE00775324,"104043422",104043422,https://livekluster.ehr.ee/ui/ehr/v1/building/104043422,730967,"Tartu maakond, Tartu linn, Tartu linn, Kungla tn 6",Kungla tn 6,"11101",Üksikelamu,Jah,"40"
EE00759681,"104026304",104026304,https://livekluster.ehr.ee/ui/ehr/v1/building/104026304,730168,"Tartu maakond, Tartu linn, Tartu linn, Kungla tn 2c",Kungla tn 2c,"11101",Üksikelamu,Jah,"40"
EE00774781,"104042849",104042849,https://livekluster.ehr.ee/ui/ehr/v1/building/104042849,731697,"Tartu maakond, Tartu linn, Tartu linn, Raudtee tn 3a",Raudtee tn 3a,"11101",Üksikelamu,Jah,"40"
EE00769974,"104037489",104037489,https://livekluster.ehr.ee/ui/ehr/v1/building/104037489,728957,"Tartu maakond, Tartu linn, Tartu linn, Raja tn 5",Raja tn 5,"11101",Üksikelamu,Jah,"45"
EE00751146,"104017238",104017238,https://livekluster.ehr.ee/ui/ehr/v1/building/104017238,5693474,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 56c",Tamme pst 56c,"11101",Üksikelamu,Jah,"45"
EE00767873,"104035172",104035172,https://livekluster.ehr.ee/ui/ehr/v1/building/104035172,5693752,"Tartu maakond, Tartu linn, Tartu linn, Soinaste tn 17a",Soinaste tn 17a,"11101",Üksikelamu,Jah,"45"
EE00748763,"104014668",104014668,https://livekluster.ehr.ee/ui/ehr/v1/building/104014668,719536,"Tartu maakond, Tartu linn, Tartu linn, Raja tn 11",Raja tn 11,"11101",Üksikelamu,Jah,"45"
EE00758751,"104025326",104025326,https://livekluster.ehr.ee/ui/ehr/v1/building/104025326,711152,"Tartu maakond, Tartu linn, Tartu linn, Raja tn 13",Raja tn 13,"11101",Üksikelamu,Jah,"45"
EE01163562,"120268945",120268945,https://livekluster.ehr.ee/ui/ehr/v1/building/120268945,5693751,"Tartu maakond, Tartu linn, Tartu linn, Soinaste tn 17b",Soinaste tn 17b,"11101",Üksikelamu,Jah,"45"
EE00772602,"104040470",104040470,https://livekluster.ehr.ee/ui/ehr/v1/building/104040470,711780,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 56a",Tamme pst 56a,"11101",Üksikelamu,Jah,"45"
EE00772603,"104040471",104040471,https://livekluster.ehr.ee/ui/ehr/v1/building/104040471,5693475,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 56b",Tamme pst 56b,"11101",Üksikelamu,Jah,"45"
EE00774696,"104042762",104042762,https://livekluster.ehr.ee/ui/ehr/v1/building/104042762,728328,"Tartu maakond, Tartu linn, Tartu linn, Raja tn 3",Raja tn 3,"11101",Üksikelamu,Jah,"45"
EE00751127,"104017219",104017219,https://livekluster.ehr.ee/ui/ehr/v1/building/104017219,711686,"Tartu maakond, Tartu linn, Tartu linn, Raja tn 7",Raja tn 7,"11101",Üksikelamu,Jah,"45"
EE00748451,"104014332",104014332,https://livekluster.ehr.ee/ui/ehr/v1/building/104014332,722085,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 7",Loode tn 7,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00749860,"104015843",104015843,https://livekluster.ehr.ee/ui/ehr/v1/building/104015843,722158,"Tartu maakond, Tartu linn, Tartu linn, Elva tn 29",Elva tn 29,"11101",Üksikelamu,Jah,"45"
EE00766202,"104033360",104033360,https://livekluster.ehr.ee/ui/ehr/v1/building/104033360,722148,"Tartu maakond, Tartu linn, Tartu linn, Elva tn 29a",Elva tn 29a,"11101",Üksikelamu,Jah,"45"
EE00775820,"104043947",104043947,https://livekluster.ehr.ee/ui/ehr/v1/building/104043947,721948,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 3",Loode tn 3,"11101",Üksikelamu,Jah,"45"
EE00775814,"104043941",104043941,https://livekluster.ehr.ee/ui/ehr/v1/building/104043941,722685,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 15",Loode tn 15,"11101",Üksikelamu,Jah,"45"
EE00748450,"104014331",104014331,https://livekluster.ehr.ee/ui/ehr/v1/building/104014331,728050,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 14",Loode tn 14,"11101",Üksikelamu,Jah,"45"
EE00749671,"104015647",104015647,https://livekluster.ehr.ee/ui/ehr/v1/building/104015647,727065,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 11",Loode tn 11,"11101",Üksikelamu,Jah,"45"
EE03662390,"120844545",120844545,https://livekluster.ehr.ee/ui/ehr/v1/building/120844545,7147728,"Tartu maakond, Tartu linn, Tartu linn, Pikk tn 43",Pikk tn 43,"11222; 12201; 12311; 12331","Muu kolme või enama korteriga elamu; Büroohoone; Kaubandushoone; Ilu- ja isikuteenuste  hoone",Jah,"45"
EE03998731,"121372336",121372336,https://livekluster.ehr.ee/ui/ehr/v1/building/121372336,8756981,"Tartu maakond, Tartu linn, Tartu linn, Fortuuna tn 21a",Fortuuna tn 21a,"11222; 12644","Muu kolme või enama korteriga elamu; Ambulatoorse arstiabi osutamise hoone",Jah,"45"
EE00748985,"104014910",104014910,https://livekluster.ehr.ee/ui/ehr/v1/building/104014910,717095,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 20",Salme tn 20,"11101",Üksikelamu,Jah,"40"
EE00748983,"104014908",104014908,https://livekluster.ehr.ee/ui/ehr/v1/building/104014908,716021,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 18",Salme tn 18,"11101",Üksikelamu,Jah,"40"
EE00761106,"104027833",104027833,https://livekluster.ehr.ee/ui/ehr/v1/building/104027833,716621,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 43a",Õnne tn 43a,"11101",Üksikelamu,Jah,"40"
EE00773099,"104041025",104041025,https://livekluster.ehr.ee/ui/ehr/v1/building/104041025,716851,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 16",Salme tn 16,"11101",Üksikelamu,Jah,"40"
EE00765655,"104032710",104032710,https://livekluster.ehr.ee/ui/ehr/v1/building/104032710,714075,"Tartu maakond, Tartu linn, Tartu linn, Linda tn 16",Linda tn 16,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00773098,"104041023",104041023,https://livekluster.ehr.ee/ui/ehr/v1/building/104041023,726196,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 15",Salme tn 15,"11101",Üksikelamu,Jah,"40"
EE00759568,"104026181",104026181,https://livekluster.ehr.ee/ui/ehr/v1/building/104026181,727492,"Tartu maakond, Tartu linn, Tartu linn, Tuule tn 5",Tuule tn 5,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00770156,"104037695",104037695,https://livekluster.ehr.ee/ui/ehr/v1/building/104037695,712660,"Tartu maakond, Tartu linn, Tartu linn, Tuule tn 3",Tuule tn 3,"11101",Üksikelamu,Jah,"40"
EE00773799,"104041801",104041801,https://livekluster.ehr.ee/ui/ehr/v1/building/104041801,711774,"Tartu maakond, Tartu linn, Tartu linn, Tuule tn 2a",Tuule tn 2a,"11101",Üksikelamu,Jah,"40"
EE00759845,"104026481",104026481,https://livekluster.ehr.ee/ui/ehr/v1/building/104026481,712659,"Tartu maakond, Tartu linn, Tartu linn, Tuule tn 1",Tuule tn 1,"11101",Üksikelamu,Jah,"40"
EE00762614,"104029455",104029455,https://livekluster.ehr.ee/ui/ehr/v1/building/104029455,714180,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 11",Orava tn 11,"11101",Üksikelamu,Jah,"40"
EE00774193,"104042209",104042209,https://livekluster.ehr.ee/ui/ehr/v1/building/104042209,718461,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 12",Orava tn 12,"11101",Üksikelamu,Jah,"40"
EE00750314,"104016360",104016360,https://livekluster.ehr.ee/ui/ehr/v1/building/104016360,713176,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 4",Orava tn 4,"11101",Üksikelamu,Jah,"40"
EE00748067,"104013909",104013909,https://livekluster.ehr.ee/ui/ehr/v1/building/104013909,712910,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 16",Orava tn 16,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00749904,"104015902",104015902,https://livekluster.ehr.ee/ui/ehr/v1/building/104015902,713177,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 5",Orava tn 5,"11101",Üksikelamu,Jah,"40"
EE00764944,"104031943",104031943,https://livekluster.ehr.ee/ui/ehr/v1/building/104031943,718462,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 14",Orava tn 14,"11101",Üksikelamu,Jah,"40"
EE03282091,"120686604",120686604,https://livekluster.ehr.ee/ui/ehr/v1/building/120686604,6709499,"Tartu maakond, Tartu linn, Tartu linn, Jänese tn 11",Jänese tn 11,"11101",Üksikelamu,Jah,"40"
EE03863145,"121314642",121314642,https://livekluster.ehr.ee/ui/ehr/v1/building/121314642,6239262,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 15",Orava tn 15,"11101",Üksikelamu,Jah,"40"
EE00748068,"104013910",104013910,https://livekluster.ehr.ee/ui/ehr/v1/building/104013910,712916,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 18",Orava tn 18,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00749900,"104015898",104015898,https://livekluster.ehr.ee/ui/ehr/v1/building/104015898,714568,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 9",Orava tn 9,"11212; 11222; 12431","Kahe korteriga elamu; Muu kolme või enama korteriga elamu; Garaaž",Jah,"40"
EE00749906,"104015904",104015904,https://livekluster.ehr.ee/ui/ehr/v1/building/104015904,714558,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 7",Orava tn 7,"11101",Üksikelamu,Jah,"40"
EE00748073,"104013915",104013915,https://livekluster.ehr.ee/ui/ehr/v1/building/104013915,718880,"Tartu maakond, Tartu linn, Tartu linn, Orava tn 13",Orava tn 13,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00749654,"104015630",104015630,https://livekluster.ehr.ee/ui/ehr/v1/building/104015630,713604,"Tartu maakond, Tartu linn, Tartu linn, Tuule tn 2",Tuule tn 2,"11101",Üksikelamu,Jah,"40"
EE00749434,"104015402",104015402,https://livekluster.ehr.ee/ui/ehr/v1/building/104015402,716680,"Tartu maakond, Tartu linn, Tartu linn, Väike-Tähe tn 15",Väike-Tähe tn 15,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00772429,"104040289",104040289,https://livekluster.ehr.ee/ui/ehr/v1/building/104040289,719901,"Tartu maakond, Tartu linn, Tartu linn, Väike-Tähe tn 1",Väike-Tähe tn 1,"11101",Üksikelamu,Jah,"45"
EE00772432,"104040292",104040292,https://livekluster.ehr.ee/ui/ehr/v1/building/104040292,714726,"Tartu maakond, Tartu linn, Tartu linn, Väike-Tähe tn 5",Väike-Tähe tn 5,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00767781,"104035075",104035075,https://livekluster.ehr.ee/ui/ehr/v1/building/104035075,713953,"Tartu maakond, Tartu linn, Tartu linn, Võru tn 16",Võru tn 16,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00772443,"104040303",104040303,https://livekluster.ehr.ee/ui/ehr/v1/building/104040303,716686,"Tartu maakond, Tartu linn, Tartu linn, Väike-Tähe tn 13",Väike-Tähe tn 13,"11101",Üksikelamu,Jah,"45"
EE00749430,"104015398",104015398,https://livekluster.ehr.ee/ui/ehr/v1/building/104015398,5689346,"Tartu maakond, Tartu linn, Tartu linn, Väike-Tähe tn 7",Väike-Tähe tn 7,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE01926279,"104027810",104027810,https://livekluster.ehr.ee/ui/ehr/v1/building/104027810,719774,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 2",Õnne tn 2,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00764848,"104031841",104031841,https://livekluster.ehr.ee/ui/ehr/v1/building/104031841,722359,"Tartu maakond, Tartu linn, Tartu linn, Eha tn 11",Eha tn 11,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00765369,"104032408",104032408,https://livekluster.ehr.ee/ui/ehr/v1/building/104032408,717278,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 14a",Õnne tn 14a,"11212",Kahe korteriga elamu,Jah,"45"
EE00774220,"104042243",104042243,https://livekluster.ehr.ee/ui/ehr/v1/building/104042243,710395,"Tartu maakond, Tartu linn, Tartu linn, Oru tn 2",Oru tn 2,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00774221,"104042244",104042244,https://livekluster.ehr.ee/ui/ehr/v1/building/104042244,723364,"Tartu maakond, Tartu linn, Tartu linn, Oru tn 4",Oru tn 4,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00756944,"104023363",104023363,https://livekluster.ehr.ee/ui/ehr/v1/building/104023363,724128,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 13",Luige tn 13,"11101",Üksikelamu,Jah,"40"
EE00773626,"104041617",104041617,https://livekluster.ehr.ee/ui/ehr/v1/building/104041617,728702,"Tartu maakond, Tartu linn, Tartu linn, Suur kaar 47",Suur kaar 47,"11101",Üksikelamu,Jah,"40"
EE00749740,"104015717",104015717,https://livekluster.ehr.ee/ui/ehr/v1/building/104015717,723281,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 30",Tamme pst 30,"11101",Üksikelamu,Jah,"40"
EE00749228,"104015187",104015187,https://livekluster.ehr.ee/ui/ehr/v1/building/104015187,722174,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 28",Tamme pst 28,"11101",Üksikelamu,Jah,"40"
EE00769362,"104036774",104036774,https://livekluster.ehr.ee/ui/ehr/v1/building/104036774,724938,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 15",Luige tn 15,"11101",Üksikelamu,Jah,"40"
EE00751839,"104017976",104017976,https://livekluster.ehr.ee/ui/ehr/v1/building/104017976,725684,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 2",Luige tn 2,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
